@RELATION atributos_pacotes

@ATTRIBUTE tamtotal_med_pacote			NUMERIC
@ATTRIBUTE desv_padrao_tamtotal			NUMERIC
@ATTRIBUTE variancia_tamtotal			NUMERIC
@ATTRIBUTE tamtotal_pacote_maior		NUMERIC
@ATTRIBUTE tamtotal_pacote_menor		NUMERIC
@ATTRIBUTE com_med_cabecalhoIP			NUMERIC
@ATTRIBUTE codigo_protocolo				NUMERIC
@ATTRIBUTE srcporta						NUMERIC
@ATTRIBUTE dstporta						NUMERIC
@ATTRIBUTE class 						{p2p,ssl,web,ftp,dns}

@DATA
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58574,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58575,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58577,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58579,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58580,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58582,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58583,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58584,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58607,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58659,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58887,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58982,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59033,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59066,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59196,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59217,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59247,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59284,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59289,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59526,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59527,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59528,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59533,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59544,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59545,80,web
86.42857,42.82292,1833.80220,178.0,60.0,58.57143,6,58194,80,web
86.42857,42.82292,1833.80220,178.0,60.0,58.57143,6,58196,80,web
86.42857,42.82292,1833.80220,178.0,60.0,58.57143,6,58197,80,web
81.63636,38.03754,1446.85455,178.0,60.0,56.90909,6,58198,80,web
86.42857,42.82292,1833.80220,178.0,60.0,58.57143,6,58200,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58201,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58204,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58206,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58207,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58241,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58260,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58262,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58263,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58265,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58342,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,58423,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59316,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59350,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59371,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59372,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59392,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59394,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59407,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59416,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59422,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59456,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59470,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59488,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59493,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59510,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59521,80,web
85.57143,45.08458,2032.61905,178.0,60.0,56.85714,6,59524,80,web
149.20000,208.90072,43639.51111,729.0,66.0,68.00000,6,60075,80,web
134.77778,125.83797,15835.19444,409.0,60.0,55.77778,6,65260,80,web
765.98354,715.99553,512649.59477,1514.0,60.0,63.79424,6,80,32849,web
574.00000,632.05405,399492.32727,1514.0,60.0,64.14286,6,80,80,web
646.16667,668.46576,446846.47887,1514.0,60.0,64.38889,6,80,32851,web
786.19883,711.86586,506752.99553,1514.0,60.0,65.32164,6,80,32852,web
599.94828,642.45913,412753.73412,1514.0,60.0,64.20690,6,80,80,web
733.53333,711.75252,506591.64594,1514.0,60.0,66.83333,6,32854,80,web
543.76923,608.86359,370714.86640,1514.0,60.0,65.48718,6,80,32855,web
704.01010,706.01310,498454.49990,1514.0,60.0,63.61616,6,32856,80,web
703.62667,704.47310,496282.34523,1514.0,60.0,63.81333,6,32857,80,web
640.95000,679.89205,462253.20085,1514.0,60.0,64.06667,6,80,32858,web
687.20000,690.33762,476566.03404,1514.0,60.0,64.27368,6,80,32859,web
565.43590,684.15952,468074.25236,1514.0,60.0,63.33333,6,32865,80,web
565.41026,684.16956,468087.98516,1514.0,60.0,63.33333,6,32866,80,web
565.41026,684.16956,468087.98516,1514.0,60.0,63.33333,6,32867,80,web
565.43590,684.15952,468074.25236,1514.0,60.0,63.33333,6,32868,80,web
565.41026,684.16956,468087.98516,1514.0,60.0,63.33333,6,32869,80,web
540.08571,674.19610,454540.37479,1514.0,60.0,63.71429,6,32870,80,web
540.08571,674.19610,454540.37479,1514.0,60.0,63.71429,6,32871,80,web
565.43590,684.15952,468074.25236,1514.0,60.0,63.33333,6,32873,80,web
592.18919,692.61813,479719.87988,1514.0,60.0,62.97297,6,32874,80,web
592.18919,692.61813,479719.87988,1514.0,60.0,62.97297,6,32875,80,web
565.41026,684.16956,468087.98516,1514.0,60.0,63.33333,6,32878,80,web
427.27586,605.83873,367040.56404,1514.0,60.0,64.48276,6,32879,80,web
539.36111,664.50016,441560.46587,1514.0,60.0,63.77778,6,32880,80,web
553.45946,679.58883,461840.97748,1514.0,60.0,63.51351,6,32881,80,web
603.40426,696.69976,485390.55042,1514.0,60.0,63.27660,6,32882,80,web
565.41026,684.16956,468087.98516,1514.0,60.0,63.33333,6,32883,80,web
568.57576,684.32435,468299.81439,1514.0,60.0,63.33333,6,32884,80,web
565.41026,684.16956,468087.98516,1514.0,60.0,63.33333,6,32885,80,web
854.78607,705.17164,497267.03900,1514.0,66.0,66.15920,6,80,32887,web
890.37766,700.76129,491066.38602,1514.0,66.0,66.21277,6,80,32888,web
791.82927,706.21458,498739.02799,1514.0,66.0,66.91057,6,80,32889,web
862.07263,706.33703,498912.00031,1514.0,66.0,66.08939,6,80,32890,web
903.51370,699.18458,488859.07912,1514.0,66.0,66.10959,6,80,32894,web
882.09223,707.79031,500967.11828,1514.0,66.0,66.07767,6,80,32896,web
465.70588,630.26381,397232.47059,1514.0,60.0,54.94118,6,58794,80,web
531.94954,598.40832,358092.51818,1514.0,60.0,54.82569,6,49777,443,web
328.28750,437.15109,191101.07406,1514.0,60.0,55.12500,6,443,49676,web
449.89474,556.48592,309676.57544,1514.0,60.0,54.78947,6,49721,443,web
179.38462,312.59813,97717.58974,1120.0,60.0,55.53846,6,58632,80,web
615.04545,691.48980,478158.14069,1514.0,60.0,56.18182,6,80,58925,web
213.66667,402.24197,161798.60606,1421.0,60.0,58.00000,6,59023,80,web
174.57143,336.13934,112989.65714,1514.0,60.0,57.04762,6,54253,80,web
753.83333,722.49329,521996.55747,1514.0,60.0,54.80000,6,80,59071,web
794.96078,685.80560,470329.31843,1514.0,60.0,54.47059,6,80,59073,web
506.58974,574.84148,330442.72200,1514.0,60.0,55.23077,6,80,59075,web
480.66667,643.83566,414524.35294,1514.0,60.0,55.33333,6,80,59077,web
809.61364,711.86379,506750.05655,1514.0,60.0,54.54545,6,80,59078,web
227.00000,408.63994,166986.60000,1367.0,60.0,56.18182,6,59079,80,web
793.67416,702.23536,493134.49489,1514.0,60.0,58.08989,6,80,59081,web
818.95789,681.52396,464474.91310,1514.0,60.0,54.37895,6,80,59082,web
807.82609,712.40782,507524.90242,1514.0,60.0,54.52174,6,80,59083,web
513.66667,624.55756,390072.14493,1514.0,60.0,55.00000,6,80,59084,web
499.62500,616.88545,380547.66129,1514.0,60.0,54.75000,6,80,59085,web
540.29787,586.13754,343557.21369,1514.0,60.0,54.51064,6,80,59086,web
353.71429,538.06997,289519.29670,1514.0,60.0,55.71429,6,80,80,web
817.09524,716.57001,513472.57607,1514.0,60.0,54.57143,6,80,59105,web
881.70000,699.50403,489305.88354,1514.0,60.0,54.30000,6,80,59106,web
478.36000,535.00124,286226.32333,1514.0,60.0,54.96000,6,59111,80,web
363.17647,514.91895,265141.52941,1514.0,60.0,55.41176,6,59112,80,web
870.57534,688.54470,474093.80327,1514.0,60.0,54.32877,6,80,59113,web
343.61111,496.55888,246570.72222,1514.0,60.0,55.33333,6,80,80,web
296.08333,465.30234,216506.26515,1514.0,60.0,56.00000,6,80,80,web
431.22222,561.71141,315519.71242,1514.0,60.0,55.33333,6,80,80,web
151.66667,213.02767,45380.78788,635.0,60.0,55.33333,6,80,80,web
138.81250,215.01480,46231.36250,739.0,60.0,55.00000,6,50566,80,web
561.66667,687.89282,473196.53333,1514.0,60.0,54.76190,6,80,56407,web
144.60000,175.66901,30859.60000,504.0,60.0,56.40000,6,50434,80,web
153.44444,182.76290,33402.27778,507.0,60.0,56.66667,6,50291,80,web
215.50000,349.50672,122154.94444,1106.0,60.0,56.40000,6,58880,80,web
114.43750,152.58002,23280.66250,607.0,60.0,55.50000,6,50552,80,web
194.20000,377.13094,142227.74286,1514.0,60.0,57.20000,6,58825,80,web
154.68539,108.50718,11773.80899,351.0,66.0,66.76404,6,60788,80,web
143.53846,104.10163,10837.14980,339.0,66.0,68.35897,6,80,60793,web
196.50000,289.86250,84020.26667,913.0,60.0,57.00000,6,80,80,web
582.09091,644.08539,414845.99134,1514.0,66.0,70.18182,6,80,58586,web
98.66667,129.50547,16771.66667,565.0,60.0,58.00000,6,58963,80,web
152.90909,207.11034,42894.69091,648.0,60.0,56.18182,6,50337,80,web
194.00000,301.83439,91104.00000,932.0,60.0,56.18182,6,50339,80,web
154.18182,209.36562,43833.96364,648.0,60.0,56.18182,6,50429,80,web
234.15385,419.45080,175938.97436,1514.0,60.0,55.84615,6,50431,80,web
182.00000,243.98156,59527.00000,704.0,60.0,56.66667,6,50418,80,web
174.76923,217.22843,47188.19231,676.0,60.0,58.61538,6,58897,80,web
527.66667,651.67363,424678.52381,1514.0,60.0,55.60000,6,80,50197,web
256.20000,433.38815,187825.28889,1330.0,60.0,56.40000,6,80,80,web
299.36364,500.68479,250685.25455,1514.0,60.0,56.18182,6,50207,80,web
155.30000,248.30002,61652.90000,849.0,60.0,56.40000,6,59117,80,web
145.60000,218.26752,47640.71111,752.0,60.0,56.40000,6,50293,80,web
143.30000,211.17347,44594.23333,729.0,60.0,56.40000,6,50361,80,web
121.20000,143.92344,20713.95556,508.0,60.0,56.40000,6,50438,80,web
145.90000,219.19370,48045.87778,755.0,60.0,56.40000,6,50494,80,web
173.53846,218.70247,47830.76923,746.0,60.0,55.84615,6,50577,80,web
123.40000,150.51039,22653.37778,530.0,60.0,56.40000,6,58918,80,web
124.10000,152.61313,23290.76667,537.0,60.0,56.40000,6,58919,80,web
174.53846,196.00324,38417.26923,592.0,60.0,55.84615,6,58991,80,web
173.90909,206.21225,42523.49091,569.0,60.0,56.18182,6,58992,80,web
154.70000,204.54396,41838.23333,648.0,60.0,56.40000,6,59102,80,web
147.20000,181.66930,33003.73333,530.0,60.0,56.40000,6,50575,80,web
138.16667,169.95499,28884.69697,636.0,60.0,57.00000,6,58903,80,web
142.86667,217.47606,47295.83810,682.0,60.0,55.06667,6,58782,80,web
276.00000,338.40139,114515.50000,863.0,60.0,55.23077,6,59028,80,web
269.53333,444.21309,197325.26667,1514.0,66.0,67.60000,6,33877,80,web
409.16667,527.68244,278448.75362,1514.0,66.0,66.66667,6,80,80,web
124.22727,209.67456,43963.42208,888.0,60.0,55.09091,6,58839,80,web
695.38889,715.83718,512422.87302,1514.0,60.0,54.66667,6,80,50260,web
197.63636,347.41539,120697.45455,1190.0,60.0,56.18182,6,50482,80,web
188.75000,323.19819,104457.07143,984.0,60.0,56.00000,6,50237,80,web
913.89437,712.36893,507469.49940,1514.0,60.0,54.25352,6,80,50239,web
920.48879,715.26245,511600.37713,1514.0,60.0,54.10762,6,80,50334,web
912.96889,716.71144,513675.28921,1514.0,60.0,54.10667,6,80,50471,web
427.17391,611.12658,373475.69565,1514.0,60.0,55.04348,6,50244,80,web
149.00000,198.38819,39357.87500,615.0,60.0,56.11765,6,50245,80,web
777.53165,724.06087,524264.14963,1514.0,60.0,54.30380,6,80,50246,web
801.82051,713.45617,509019.70763,1514.0,60.0,54.30769,6,80,50247,web
323.72222,427.07305,182391.38889,1407.0,60.0,55.33333,6,50248,80,web
185.00000,368.08550,135486.93333,1514.0,60.0,55.50000,6,50249,80,web
713.38095,705.22441,497341.46544,1514.0,60.0,55.33333,6,80,50254,web
766.60656,714.35151,510298.07596,1514.0,60.0,54.39344,6,80,50255,web
786.03125,714.70778,510807.20536,1514.0,60.0,54.37500,6,80,50256,web
733.76471,709.53973,503446.62353,1514.0,60.0,54.47059,6,80,50257,web
750.33333,715.89304,512502.83871,1514.0,60.0,54.38095,6,80,50258,web
750.03175,716.20314,512946.93446,1514.0,60.0,54.38095,6,80,50259,web
737.60000,698.14114,487401.05405,1514.0,60.0,54.64000,6,80,50288,web
524.88889,664.80340,441963.56410,1514.0,60.0,55.77778,6,80,50289,web
198.93333,379.62283,144113.49524,1514.0,60.0,57.20000,6,50300,80,web
708.01923,691.30333,477900.29374,1514.0,60.0,54.46154,6,80,50303,web
584.75000,653.72849,427360.93571,1514.0,60.0,54.66667,6,80,80,web
589.88889,686.00462,470602.33333,1514.0,60.0,54.88889,6,80,50324,web
597.44444,689.40065,475273.25641,1514.0,60.0,54.88889,6,80,50325,web
146.36364,192.14540,36919.85455,604.0,60.0,56.18182,6,50350,80,web
158.54545,224.92859,50592.87273,734.0,60.0,56.18182,6,50351,80,web
330.52941,494.85328,244879.76471,1514.0,60.0,55.41176,6,50352,80,web
587.84375,687.85539,473145.03931,1514.0,60.0,54.75000,6,80,50353,web
801.81481,706.80112,499567.82778,1514.0,60.0,54.29630,6,80,50354,web
795.30000,725.64313,526557.95217,1514.0,60.0,54.34286,6,80,50355,web
153.36364,212.67923,45232.45455,696.0,60.0,56.18182,6,50430,80,web
294.28000,214.10560,45841.21000,542.0,60.0,54.96000,6,50474,80,web
138.36364,172.57536,29782.25455,530.0,60.0,56.18182,6,50475,80,web
192.92308,206.74681,42744.24359,529.0,60.0,55.84615,6,50476,80,web
266.87500,215.50917,46444.20109,554.0,60.0,55.00000,6,50477,80,web
307.25926,212.68134,45233.35328,550.0,60.0,54.88889,6,50478,80,web
340.91667,415.73778,172837.90580,1514.0,60.0,55.00000,6,50479,80,web
195.23077,211.42893,44702.19231,566.0,60.0,55.84615,6,50488,80,web
194.07692,209.25003,43785.57692,548.0,60.0,55.84615,6,50489,80,web
194.46154,209.97246,44088.43590,555.0,60.0,55.84615,6,50490,80,web
194.61538,210.24333,44202.25641,555.0,60.0,55.84615,6,50491,80,web
195.84615,212.53739,45172.14103,555.0,60.0,55.84615,6,50492,80,web
271.38095,229.21027,52537.34762,578.0,60.0,55.14286,6,50493,80,web
139.75000,160.63246,25802.78571,502.0,60.0,56.00000,6,50250,80,web
659.13514,697.48238,486481.67568,1514.0,60.0,54.64865,6,80,50252,web
517.34615,634.79754,402967.91538,1514.0,60.0,56.76923,6,80,80,web
282.68750,494.91181,244937.69583,1514.0,60.0,57.00000,6,80,80,web
147.81818,198.18417,39276.96364,643.0,60.0,56.18182,6,50483,80,web
144.27273,188.37308,35484.41818,602.0,60.0,56.18182,6,50484,80,web
144.90909,190.07812,36129.69091,609.0,60.0,56.18182,6,50485,80,web
144.18182,188.13018,35392.96364,601.0,60.0,56.18182,6,50486,80,web
144.36364,188.43793,35508.85455,601.0,60.0,56.18182,6,50487,80,web
168.58333,195.37677,38172.08333,542.0,60.0,56.00000,6,80,80,web
116.00000,146.63512,21501.85714,525.0,60.0,55.60000,6,50504,80,web
884.76271,712.33033,507414.49445,1514.0,60.0,54.33898,6,80,58301,web
749.11111,707.72636,500876.60101,1514.0,60.0,54.44444,6,80,58693,web
253.05882,345.33615,119257.05882,1189.0,60.0,55.17647,6,58694,80,web
773.18367,698.48171,487876.69473,1514.0,60.0,54.40816,6,80,58695,web
118.47059,164.09872,26928.38971,601.0,60.0,55.64706,6,58700,80,web
205.17647,280.32999,78584.90441,842.0,60.0,56.11765,6,49760,80,web
118.08333,182.47142,33295.81884,854.0,60.0,65.66667,6,52738,80,web
118.08333,182.47142,33295.81884,854.0,60.0,65.66667,6,52739,80,web
129.10000,198.86782,39548.41053,854.0,60.0,66.20000,6,52867,80,web
205.00000,277.99725,77282.47059,854.0,60.0,66.22222,6,52869,80,web
841.54688,722.75671,522377.26761,1514.0,60.0,54.75000,6,80,65355,web
867.01667,718.07732,515635.03362,1514.0,60.0,54.40000,6,80,65358,web
153.18182,238.63060,56944.56364,842.0,60.0,56.18182,6,65359,80,web
205.28571,281.81975,79422.37363,842.0,60.0,55.71429,6,65371,80,web
789.76000,715.40443,511803.49224,1514.0,60.0,54.48000,6,80,65374,web
153.00000,238.51583,56889.80000,842.0,60.0,56.18182,6,65376,80,web
149.54545,251.46346,63233.87273,898.0,60.0,56.18182,6,65378,80,web
152.81818,238.40252,56835.76364,842.0,60.0,56.18182,6,65379,80,web
152.81818,238.40252,56835.76364,842.0,60.0,56.18182,6,65380,80,web
800.02083,724.92319,525513.63785,1514.0,60.0,54.75000,6,80,65381,web
120.17647,194.04839,37654.77941,842.0,60.0,55.41176,6,58954,80,web
152.81818,238.40252,56835.76364,842.0,60.0,56.18182,6,59025,80,web
153.36364,238.74684,57000.05455,842.0,60.0,56.18182,6,59421,80,web
734.09302,717.99671,515519.27685,1514.0,60.0,54.55814,6,80,50498,web
726.88889,703.18225,494465.28283,1514.0,60.0,54.53333,6,80,50499,web
704.31111,715.20057,511511.85556,1514.0,60.0,55.06667,6,80,50625,web
129.58333,162.45137,26390.44697,541.0,60.0,56.00000,6,65071,80,web
146.58333,212.41061,45118.26515,745.0,60.0,56.00000,6,65257,80,web
576.29167,649.78066,422214.91123,1514.0,60.0,55.00000,6,80,58311,web
92.70000,53.33760,2844.90000,215.0,66.0,67.60000,6,80,80,web
93.60000,58.43173,3414.26667,243.0,66.0,67.60000,6,39639,80,web
86.46667,46.86587,2196.40952,238.0,66.0,69.46667,6,41599,80,web
182.50000,122.74204,15065.60811,335.0,60.0,56.52632,6,49211,80,web
150.09091,127.91595,16362.49091,362.0,60.0,56.18182,6,49247,80,web
146.72727,221.18955,48924.81818,789.0,60.0,58.36364,6,49353,80,web
159.10000,312.63405,97740.05102,1514.0,60.0,58.80000,6,80,49398,web
175.57143,185.36020,34358.40212,559.0,60.0,58.71429,6,49406,80,web
181.25926,219.57399,48212.73789,815.0,60.0,58.88889,6,49407,80,web
684.70313,700.85688,491200.37078,1514.0,60.0,56.25000,6,80,49410,web
211.05556,256.59501,65840.99673,752.0,60.0,57.33333,6,80,80,web
373.08696,539.75743,291338.08300,1514.0,60.0,57.65217,6,49412,80,web
302.42857,493.92475,243961.65714,1514.0,60.0,59.14286,6,49413,80,web
343.26087,506.01987,256056.11067,1514.0,60.0,57.65217,6,49414,80,web
642.16327,702.25537,493162.59779,1514.0,60.0,58.16327,6,80,49415,web
233.20000,395.90969,156744.48421,1322.0,60.0,59.40000,6,49416,80,web
231.90476,408.23595,166656.59048,1394.0,60.0,59.14286,6,49417,80,web
277.47619,454.55568,206620.86190,1514.0,60.0,59.14286,6,49418,80,web
358.40000,533.65430,284786.91667,1514.0,60.0,58.80000,6,49419,80,web
837.71324,721.69949,520850.14679,1514.0,60.0,55.97059,6,80,49420,web
168.34783,239.30232,57265.60079,787.0,60.0,59.73913,6,49421,80,web
776.18293,718.44469,516162.76859,1514.0,60.0,55.60976,6,80,49422,web
206.36364,332.98900,110881.67100,1128.0,60.0,60.00000,6,49423,80,web
505.37037,580.11068,336528.39601,1514.0,60.0,54.88889,6,80,49426,web
916.06542,700.96462,491351.40134,1514.0,60.0,54.22430,6,80,49427,web
844.53086,698.14352,487404.37716,1514.0,60.0,54.29630,6,80,49428,web
366.60000,568.03745,322666.54286,1514.0,60.0,55.60000,6,49430,80,web
152.66667,191.34661,36613.52381,572.0,60.0,57.20000,6,49436,80,web
807.51724,703.04287,494269.27163,1514.0,60.0,54.41379,6,80,49437,web
230.07143,280.88855,78898.37912,739.0,60.0,55.71429,6,49439,80,web
824.01667,710.19896,504382.55904,1514.0,60.0,54.40000,6,80,49440,web
162.91667,241.55687,58349.71970,774.0,60.0,56.00000,6,49441,80,web
823.00000,725.43254,526252.36842,1514.0,60.0,56.18182,6,80,49442,web
477.65000,633.60425,401454.34474,1514.0,60.0,55.80000,6,80,49454,web
162.33333,239.87547,57540.24242,766.0,60.0,56.00000,6,49456,80,web
161.66667,237.43337,56374.60606,749.0,60.0,56.00000,6,49457,80,web
592.04762,621.47107,386226.29036,1514.0,60.0,54.57143,6,80,49462,web
350.05556,488.92192,239044.64379,1514.0,60.0,55.33333,6,80,80,web
325.50000,454.18366,206282.80000,1514.0,60.0,55.50000,6,80,80,web
418.43478,526.09296,276773.80237,1514.0,60.0,55.04348,6,80,49465,web
348.27778,491.89057,241956.33007,1514.0,60.0,55.33333,6,80,80,web
434.57143,524.77370,275387.43915,1514.0,60.0,54.85714,6,80,49467,web
337.05882,493.89909,243936.30882,1514.0,60.0,55.41176,6,49469,80,web
477.15000,633.52566,401354.76579,1514.0,60.0,55.80000,6,80,49471,web
347.94118,567.22421,321743.30882,1514.0,60.0,56.82353,6,49477,80,web
146.72727,221.18955,48924.81818,789.0,60.0,58.36364,6,49489,80,web
317.86667,513.39401,263573.40952,1514.0,60.0,55.60000,6,49496,80,web
99.11765,68.39306,4677.61029,233.0,60.0,58.94118,6,80,49504,web
88.90000,60.06006,3607.21111,233.0,60.0,56.40000,6,80,80,web
682.89873,696.46145,485058.55372,1514.0,60.0,56.48101,6,49507,80,web
623.88119,709.06618,502774.84574,1514.0,60.0,55.54455,6,49511,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49536,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49595,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49620,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49642,80,web
146.72727,221.18955,48924.81818,789.0,60.0,58.36364,6,49655,80,web
207.06667,369.70565,136682.27126,1484.0,60.0,58.80000,6,80,49665,web
146.72727,221.18955,48924.81818,789.0,60.0,58.36364,6,49672,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49678,80,web
745.60563,723.86847,523985.55654,1514.0,60.0,55.18310,6,49686,80,web
346.21429,531.48937,282480.95055,1514.0,60.0,55.71429,6,80,80,web
745.02532,726.71426,528113.61474,1514.0,60.0,54.75949,6,49700,80,web
327.06667,517.42156,267725.06667,1514.0,60.0,55.60000,6,49704,80,web
308.40000,511.85319,261993.68571,1514.0,60.0,55.60000,6,49710,80,web
146.72727,221.18955,48924.81818,789.0,60.0,58.36364,6,49710,80,web
514.80952,641.47764,411493.56190,1514.0,60.0,55.14286,6,80,49716,web
146.72727,221.18955,48924.81818,789.0,60.0,58.36364,6,49718,80,web
323.80000,515.71257,265959.45714,1514.0,60.0,55.60000,6,49730,80,web
372.20000,570.65729,325649.74286,1514.0,60.0,55.60000,6,49737,80,web
189.92308,271.41956,73668.57692,789.0,60.0,58.61538,6,49737,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49740,80,web
164.66667,243.23805,59164.75000,789.0,60.0,56.66667,6,49742,80,web
132.69565,285.09941,81281.67589,1414.0,60.0,57.65217,6,49743,80,web
902.11765,688.13650,473531.83795,1514.0,60.0,54.17308,6,80,49744,web
994.05729,693.91213,481514.03848,1514.0,60.0,54.12500,6,80,49745,web
961.33475,703.41944,494798.90759,1514.0,60.0,55.58757,6,80,49747,web
957.70721,699.64301,489500.33470,1514.0,60.0,54.10811,6,80,49748,web
953.51485,699.70816,489591.50475,1514.0,60.0,54.11881,6,80,49749,web
928.52941,707.02971,499891.01393,1514.0,60.0,54.31373,6,80,49750,web
980.78644,699.82423,489753.94854,1514.0,60.0,54.88312,6,80,49754,web
954.70404,700.38493,490539.05615,1514.0,60.0,54.10762,6,80,49755,web
931.84733,705.04794,497092.59190,1514.0,60.0,54.18321,6,80,49756,web
870.73494,714.15647,510019.46547,1514.0,60.0,54.72289,6,80,49757,web
881.37037,717.30064,514520.21111,1514.0,60.0,54.59259,6,80,49758,web
745.19383,690.53629,476840.36934,1514.0,60.0,54.47577,6,443,49765,web
86.42105,76.32337,5825.25731,323.0,60.0,55.89474,6,49774,80,web
91.37500,82.61063,6824.51667,323.0,60.0,56.25000,6,49775,80,web
323.26667,515.40615,265643.49524,1514.0,60.0,55.60000,6,49776,80,web
821.72781,697.99703,487199.85404,1484.0,60.0,54.71006,6,80,49779,web
372.20000,570.65729,325649.74286,1514.0,60.0,55.60000,6,49780,80,web
200.93750,362.63275,131502.51210,1514.0,60.0,54.75000,6,443,49785,web
624.86885,693.17471,480491.18251,1484.0,60.0,55.77049,6,80,49813,web
169.72727,253.48455,64254.41818,832.0,60.0,56.18182,6,49847,80,web
594.61538,674.39668,454810.88615,1514.0,60.0,54.76923,6,80,49851,web
391.14286,579.29969,335588.13187,1514.0,60.0,55.71429,6,80,80,web
167.00000,247.57131,61291.55556,817.0,60.0,56.00000,6,80,80,web
933.27394,711.45010,506161.24398,1514.0,60.0,54.05345,6,80,49858,web
695.70313,681.69356,464706.11590,1514.0,60.0,55.03125,6,80,49861,web
542.95082,647.14956,418802.54754,1514.0,60.0,55.96721,6,80,49862,web
379.44444,555.53854,308623.07071,1514.0,60.0,56.66667,6,80,49865,web
468.14634,632.84902,400497.87805,1484.0,60.0,56.63415,6,80,49868,web
885.99038,713.81754,509535.48160,1514.0,60.0,55.85385,6,80,49872,web
167.20000,248.15488,61580.84444,819.0,60.0,56.00000,6,80,80,web
167.00000,247.57131,61291.55556,817.0,60.0,56.00000,6,80,80,web
227.18182,308.21350,94995.56364,823.0,60.0,55.81818,6,49901,80,web
167.20000,248.15488,61580.84444,819.0,60.0,56.00000,6,80,80,web
123.30769,165.36091,27344.23077,630.0,60.0,56.76923,6,49907,80,web
122.84615,163.83012,26840.30769,624.0,60.0,56.76923,6,49908,80,web
126.73333,175.37000,30754.63810,659.0,60.0,58.00000,6,49910,80,web
